time,tip_cam_x,tip_cam_y,tip_cam_z,tip_plane_x,tip_plane_y,tip_plane_z,solder_plane_x,solder_plane_y,solder_plane_z,roll_deg,pitch_deg,yaw_deg,tilt_angle,est_area,touch_tip_board,touch_solder_board,touch_tip_solder,soldering_3way
1764109259.6499717,-0.0011613654198835872,0.01570308242554126,0.35503096056156175,0.006823053262663492,-0.00011100267888159793,0.0015648133289051021,-0.004516685455784495,-0.003863048782477674,0.0002676892633654837,112.08428551197525,-18.448257002808642,171.7670332817233,61.52341153853763,8.382251997421736,True,True,True,True
1764109259.7108645,-0.0011613654198835872,0.01570308242554126,0.35503096056156175,-0.3881107156222458,0.08370719694483802,0.5602811119277491,-0.8448739459457275,0.0432653453656221,0.8566270339052818,134.6682147118694,-7.323741067378286,-165.33815399354546,44.86085690479615,9.999882047487317,False,False,False,False
1764109259.7744622,-0.0011613654198835872,0.01570308242554126,0.35503096056156175,-0.6250709769531914,0.1339981167190698,0.8955108910870555,-0.7693197129106917,-0.04631824788495015,0.5399457630072784,151.46378046171407,-5.397919080461713,-148.35757032438514,28.39814498369327,8.367288557351614,False,False,False,False
1764109259.832871,-0.0011613654198835872,0.01570308242554126,0.35503096056156175,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109259.8978868,-0.0025194260590912353,0.015528011505693013,0.3528119765311656,-0.3726780951387577,0.07997625719665552,0.5386823430373371,-0.02278916677710651,0.492068632256431,-0.46454449268914555,134.59729045708917,-7.221316482579687,-164.37358440358642,44.94366570340645,9.999980665615869,False,False,False,False
1764109259.9599264,-0.0025194260590912353,0.015528011505693013,0.3528119765311656,-0.2212423660500975,0.04756314148320696,0.32458521420750597,-0.016497249775206464,0.35598277960761476,-0.33867448958604307,124.52800921789039,-10.641188158615533,-173.88248982115874,54.06481005296229,9.503549947308729,False,False,False,False
1764109260.024928,-0.0025194260590912353,0.015528011505693013,0.3528119765311656,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109260.0844386,-0.0025194260590912353,0.015528011505693013,0.3528119765311656,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109260.146948,-0.0025194260590912353,0.015528011505693013,0.3528119765311656,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109260.210508,-0.0026495534617868056,0.015708382301742364,0.3550191218224734,-0.13021960424719425,0.028441488752359325,0.19541323186482606,-0.015408100555756376,0.25838741285572925,-0.24436025687562704,119.06707717622685,-13.440109880324865,-179.5435410872001,58.22409663391741,8.953374469024562,False,False,False,False
1764109260.2740288,-0.0026495534617868056,0.015708382301742364,0.3550191218224734,-0.0756059471654523,0.016968497113850747,0.11791004245921813,-0.011145786050136986,0.18186230695256633,-0.1752896887622347,115.88943911887006,-15.372855622836864,177.1517307119198,60.16367626329924,8.631545949570615,False,False,False,False
1764109260.337035,-0.002605230848512635,0.014742762947235713,0.3536064872761589,-0.04300250073007917,0.009786677440464428,0.07214741640902411,-0.011393271704996419,0.1332338841980079,-0.12430495072856368,113.4796720498295,-16.771873407398616,175.10397951582357,61.42417828190938,8.401091126059585,False,False,False,False
1764109260.397554,-0.002605230848512635,0.014742762947235713,0.3536064872761589,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109260.4580739,-0.002605230848512635,0.014742762947235713,0.3536064872761589,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109260.5230737,-0.002605230848512635,0.014742762947235713,0.3536064872761589,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109260.5825949,-0.002605230848512635,0.014742762947235713,0.3536064872761589,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109260.6446166,-0.002605230848512635,0.014742762947235713,0.3536064872761589,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109260.7065015,-0.00537730652996214,0.014411325125940833,0.3549386041530587,-0.02451926490472564,0.004526048927254833,0.04648385241273434,-0.013023101106446461,0.09033755766737867,-0.08390734854847026,112.72517551055611,-18.61193789414533,174.7298785589711,60.94221913893787,8.491151819031584,False,False,False,False
1764109260.7692096,-0.005123708389874405,0.013187139917858817,0.3525372462449115,-0.012685660488907709,0.0019705923604579787,0.030347595886211186,-0.007507997561857979,0.06660494285104812,-0.06288998521079261,111.66169431981481,-19.051898715509882,174.13099350657254,61.45849206002393,8.394588150893064,False,False,False,False
1764109260.833219,-0.005123708389874405,0.013187139917858817,0.3525372462449115,-0.00558549783941695,0.00043731842037986613,0.020665841970297295,-0.003435018084483578,0.04762856115812525,-0.044237401729350034,111.02452372185346,-19.32092320408873,173.77504116420317,61.74585880173913,8.339655986545566,False,False,False,False
1764109260.8952494,-0.004495576688935438,0.013067649338863882,0.35295644982814195,-0.0016469413788493263,-0.0006046348999175308,0.014883222478987783,-0.0009274887046062837,0.02798704161135923,-0.031001860378217977,110.75161059634519,-19.685489777607653,173.5968779776064,61.69943541784045,8.348587117748728,False,False,False,False
1764109260.960302,-0.004427477059560774,0.012483678319762201,0.35249476158626364,0.001181601444517126,-0.0007350105349447297,0.010381373013148662,-0.0015151560810410924,0.009466231417928128,-0.02449371891791413,110.60049615810907,-19.170919154106585,172.908107428677,62.146580928686404,8.26165544377395,False,False,False,False
1764109261.0207593,-0.004427477059560774,0.012483678319762201,0.35249476158626364,0.002878727138536997,-0.000813235915961049,0.00768026333364519,0.000830140883729999,0.0053760923627813595,-0.017121012192371998,110.5069141896433,-18.86299912916847,172.49516340301022,62.41534106339691,8.208434719351565,True,False,False,False
1764109261.0816226,-0.004427477059560774,0.012483678319762201,0.35249476158626364,0.0038970025549489203,-0.0008601711445708406,0.006059597525943107,0.0013272039203318375,0.001052855477571668,-0.011979570441923354,110.4497225692345,-18.678553195660115,172.24750060641088,62.57676083274677,8.176122313010637,True,False,False,False
1764109261.145894,-0.005208045135193871,0.013065705698451616,0.35185089972194716,0.0040131602665673186,-0.0012377123469624063,0.00504742150605972,0.00031370819567222083,-0.0016081408624781801,-0.008431156937849876,111.04261614525369,-18.85329528754888,172.1347884151517,62.035766902548175,8.28338774026099,True,False,False,False
1764109261.2065094,-0.005917182343697286,0.013421550136737154,0.35132590653304024,0.0035207540097255616,-0.0018117144728851183,0.0051167555577298525,-0.00044023753918999604,-0.004624740838082453,-0.004749447356038855,111.56110367272426,-19.28983451755298,172.77513827818925,61.37979543648527,8.409484462145686,True,True,True,True
1764109261.2683294,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0.0031982668374012212,-0.002236020026001138,0.0055363898854579804,-0.002105357570793982,-0.008277612054913341,-0.0022058177017972858,111.71070204737265,-19.3557224241674,172.63373636580863,61.22918464863773,8.437816211940184,True,True,True,True
1764109261.3333838,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0.0030047745340066167,-0.0024906033578707496,0.0057881704820948576,-0.001677236935158699,-0.007146847524110822,-0.0015425582750005218,111.80057278538244,-19.395087825288968,172.5487803138049,61.1388244584565,8.454702197482652,True,True,True,True
1764109261.403456,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109261.4619677,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109261.517967,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109261.5834827,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109261.6464872,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109261.7079122,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109261.7714288,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109261.834433,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109261.897579,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109261.9556181,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.0177805,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.080295,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.1416254,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.2045476,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.2665136,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.327563,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.3908248,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.452796,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.5168009,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.5791137,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.642117,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.7006452,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.7481744,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.7946894,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.840694,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.8882077,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109262.9567354,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109263.0131657,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109263.0616887,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109263.1231732,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109263.1861546,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109263.2481837,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109263.3114974,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109263.3719258,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109263.4318185,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109263.4794385,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109263.5279534,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,-0.004090078324497208,-0.013066938446608167,0.007114033915949419,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109263.5884638,-0.005551930352777687,0.01345752589733248,0.3522459926900278,0,0,0,-0.004134475255676099,-0.011387016382655935,0.005186475009469116,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109263.6364956,-0.0005496147115104915,0.021822213511559812,0.3384340502733403,0.003911575713784863,-0.005659238525233035,0.0067070860043554744,-0.003905373678754258,-0.004679871569376659,-0.006170002304028477,110.26056202052656,-18.566798691039114,174.4164006913912,62.78552524211747,8.13394783239431,False,False,False,False
1764109263.6978087,-0.00022981384115825995,0.021197793316365884,0.3392631251621866,0.00486431524308985,-0.007301833504084032,0.006727428470639087,-0.0032427394187544718,-0.00647012813194231,-0.0051625230830128765,109.61986095394923,-17.5959609997919,175.47088198055644,63.87942778287655,7.905949407444571,False,False,False,False
1764109263.7438416,-0.00022981384115825995,0.021197793316365884,0.3392631251621866,0.005435958960672841,-0.008287390491394632,0.006739633950409255,-0.003662742990331678,-0.007849411682181007,-0.003616107974662497,109.24604198724701,-17.008107250756606,176.09547385768732,64.53119318638076,7.7646026689886956,True,True,True,True
1764109263.7913482,-0.0005425679780934906,0.018106740644285912,0.3371114178805823,0.0048194751008422635,-0.011692547087647607,0.011384304985412375,-0.0074482297286587295,-0.009660158626229709,0.0030880739044229777,108.77382947926564,-16.944829089282184,176.25310439509144,64.9166446852987,7.67911484364082,True,True,True,True
1764109263.8528616,-0.0005425679780934906,0.018106740644285912,0.3371114178805823,0.004449584784943917,-0.013735641045399392,0.014171107606414246,-0.006898794585576908,-0.0103256804124911,0.0021769167538204237,108.49066374074948,-16.90626629526669,176.34739456086248,65.14688691861474,7.6273860992346885,True,True,True,True
1764109263.902863,0.0012981456083255034,0.012415754706731244,0.3360690071593248,0.006130557744704628,-0.012722894674029284,0.015036380824920724,-0.004471120080315265,-0.00524022445066763,-0.0035156275190968422,107.1342777352462,-16.49155517639855,176.07556220225175,66.39164870766734,7.339279007205438,False,True,False,False
1764109263.963386,-0.0003065356644582854,0.012544735090484052,0.33643224604504124,0.005873588245190723,-0.013614025763811967,0.017280564151322564,-0.0038337887756246004,-0.010513025738012743,0.0007018323123980097,108.12141046047347,-16.354978815414455,175.50698999954017,65.77513854906877,7.483739828235261,False,True,False,False
1764109264.0249481,-0.0003065356644582854,0.012544735090484052,0.33643224604504124,0.0057194065454823795,-0.014148704417681577,0.01862707414716367,-0.0040252074734777755,-0.008995437653682409,0.0004781406144835354,108.71268576498957,-16.26852931658647,175.1672312489877,65.39711631443467,7.570608248832743,False,True,False,False
1764109264.0729797,-0.0025514087215132413,0.012368536752989469,0.33387665427235885,0.005569824662700887,-0.01581263688569063,0.021386208017958153,-0.0013302645526500883,-0.013104438993641943,0.002753145196558754,107.67080927561688,-16.37984381510957,175.29965649981366,66.08452969399593,7.411672278185073,False,True,False,False
1764109264.1339858,-0.0025514087215132413,0.012368536752989469,0.33387665427235885,0.005480075533031992,-0.01681099636649606,0.02304168834043484,-0.004625977725712089,-0.008929545511979331,0.0019401885023817567,107.04523936053269,-16.44551983353914,175.3801572180492,66.48562813987814,7.316957494344901,False,True,False,False
1764109264.1814952,-0.0025514087215132413,0.012368536752989469,0.33387665427235885,0,0,0,-0.005391703008089234,-0.011033455688152616,0.004417289371366984,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.2422633,-0.0025514087215132413,0.012368536752989469,0.33387665427235885,0,0,0,-0.006921438712338612,-0.009352195920317663,0.0030918567070105096,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.2887697,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0.004965514278490454,-0.016483819152870074,0.023455038382899435,-0.003286323412314769,-0.00955930120717119,-0.0001971425195896881,107.50807788359229,-16.98159070245792,175.3439483922554,65.7962164877498,7.478857683743028,False,False,False,False
1764109264.3347752,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.3848207,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.4438264,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.4928732,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.5388794,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.5860658,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.6320662,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.679457,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.7244577,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.773969,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.81297,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.8595345,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.904535,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109264.9495544,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.0105596,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.0746937,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.1227014,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.1705759,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.217577,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.266104,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.3116128,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.3547864,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.4027953,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.453865,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.4980898,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.546836,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.5899837,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.6396239,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.6840532,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.74706,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.7933924,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.8404224,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.8914587,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.9354572,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109265.9814975,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.0301113,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.0763752,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.1217978,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.1788354,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.230832,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.2783647,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.3393853,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.3864703,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.4314709,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.4805334,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.52854,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.5735064,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.6195195,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.6741314,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.714134,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.7606463,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.805652,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.8536878,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.8996863,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.9447026,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109266.9937203,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.042733,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.0877435,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.1378322,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.1823611,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.229383,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.2778952,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.3469913,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.3900032,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.4370694,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.4820986,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.5261,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.575627,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.6220222,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.6714063,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.7209156,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.7653563,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
1764109267.8093944,-0.009342166628718247,0.009168282276706689,0.3399070995361518,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
